,Num_Extra_Tickets,Flight_number,Revenue
170485,17,485,53592
170486,17,486,52896
170487,17,487,53592
170488,17,488,55680
170489,17,489,57072
170490,17,490,55680
170491,17,491,54288
170492,17,492,54984
170493,17,493,54288
170494,17,494,59856
170495,17,495,55680
170496,17,496,59856
170497,17,497,59160
170498,17,498,58464
170499,17,499,54984
170500,17,500,55680
170501,17,501,57072
170502,17,502,51504
170503,17,503,59856
170504,17,504,55680
170505,17,505,57072
170506,17,506,54984
170507,17,507,57768
170508,17,508,61248
170509,17,509,60552
170510,17,510,55680
170511,17,511,57768
170512,17,512,53592
170513,17,513,57768
170514,17,514,55680
170515,17,515,56376
170516,17,516,60900
170517,17,517,56376
170518,17,518,58464
170519,17,519,57072
170520,17,520,56376
170521,17,521,56376
170522,17,522,57768
170523,17,523,54984
170524,17,524,57768
170525,17,525,52896
170526,17,526,61248
170527,17,527,54984
170528,17,528,60552
170529,17,529,54288
170530,17,530,57072
170531,17,531,54288
170532,17,532,56376
170533,17,533,56376
170534,17,534,60552
170535,17,535,53592
170536,17,536,59856
170537,17,537,56376
170538,17,538,56376
170539,17,539,55680
170540,17,540,55680
170541,17,541,59160
170542,17,542,54984
170543,17,543,56376
170544,17,544,54984
170545,17,545,59856
170546,17,546,58464
170547,17,547,54984
170548,17,548,56376
170549,17,549,58464
170550,17,550,58464
170551,17,551,54984
170552,17,552,56376
170553,17,553,55680
170554,17,554,57072
170555,17,555,57768
170556,17,556,57072
170557,17,557,57768
170558,17,558,54984
170559,17,559,57072
170560,17,560,51504
170561,17,561,56376
170562,17,562,58464
170563,17,563,54984
170564,17,564,58464
170565,17,565,57768
170566,17,566,58464
170567,17,567,57072
170568,17,568,52896
170569,17,569,59160
170570,17,570,59160
170571,17,571,53592
170572,17,572,56376
170573,17,573,56376
170574,17,574,57768
170575,17,575,58464
170576,17,576,61944
170577,17,577,56376
170578,17,578,54984
170579,17,579,57768
170580,17,580,58464
170581,17,581,52896
170582,17,582,54984
170583,17,583,54288
170584,17,584,52896
170585,17,585,59856
170586,17,586,58464
170587,17,587,59160
170588,17,588,59856
170589,17,589,59160
170590,17,590,59160
170591,17,591,56376
170592,17,592,61248
170593,17,593,55680
170594,17,594,54984
170595,17,595,58464
170596,17,596,56376
170597,17,597,58464
170598,17,598,53592
170599,17,599,54984
170600,17,600,60552
170601,17,601,58464
170602,17,602,55680
170603,17,603,57768
170604,17,604,57072
170605,17,605,56376
170606,17,606,59160
170607,17,607,57768
170608,17,608,54984
170609,17,609,54984
170610,17,610,53592
170611,17,611,57768
170612,17,612,54984
170613,17,613,57072
170614,17,614,57768
170615,17,615,58464
170616,17,616,59856
170617,17,617,57072
170618,17,618,54984
170619,17,619,54984
170620,17,620,54984
170621,17,621,54984
170622,17,622,54984
170623,17,623,57072
170624,17,624,53592
170625,17,625,56376
170626,17,626,56376
170627,17,627,57072
170628,17,628,57072
170629,17,629,53592
170630,17,630,58464
170631,17,631,61248
170632,17,632,55680
170633,17,633,55680
170634,17,634,55680
170635,17,635,59856
170636,17,636,56376
170637,17,637,54984
170638,17,638,57072
170639,17,639,52896
170640,17,640,57072
170641,17,641,53592
170642,17,642,56376
170643,17,643,55680
170644,17,644,54984
170645,17,645,57768
170646,17,646,56376
170647,17,647,59160
170648,17,648,59856
170649,17,649,54288
170650,17,650,57072
170651,17,651,59856
170652,17,652,56376
170653,17,653,54984
170654,17,654,56376
170655,17,655,59160
170656,17,656,60552
170657,17,657,53592
170658,17,658,58464
170659,17,659,61944
170660,17,660,57072
170661,17,661,54984
170662,17,662,58464
170663,17,663,57072
170664,17,664,54288
170665,17,665,52200
170666,17,666,56376
170667,17,667,56376
170668,17,668,57768
170669,17,669,59160
170670,17,670,53592
170671,17,671,57768
170672,17,672,52200
170673,17,673,61248
170674,17,674,57768
170675,17,675,59160
170676,17,676,53592
170677,17,677,55680
170678,17,678,55680
170679,17,679,59160
170680,17,680,58464
170681,17,681,59160
170682,17,682,58464
170683,17,683,57072
170684,17,684,56376
170685,17,685,60552
170686,17,686,55680
170687,17,687,59160
170688,17,688,57072
170689,17,689,57768
170690,17,690,61248
170691,17,691,55680
170692,17,692,54984
170693,17,693,54288
170694,17,694,57072
170695,17,695,57768
170696,17,696,60552
170697,17,697,59160
170698,17,698,57072
170699,17,699,57072
170700,17,700,54288
170701,17,701,56376
170702,17,702,56376
170703,17,703,56376
170704,17,704,57768
170705,17,705,56376
170706,17,706,57768
170707,17,707,55680
170708,17,708,52896
170709,17,709,57072
170710,17,710,51504
170711,17,711,59160
170712,17,712,58464
170713,17,713,58464
170714,17,714,57072
170715,17,715,57072
170716,17,716,61248
170717,17,717,54984
170718,17,718,57072
170719,17,719,57768
170720,17,720,55680
170721,17,721,58464
170722,17,722,61248
170723,17,723,54288
170724,17,724,60552
170725,17,725,59160
170726,17,726,54984
170727,17,727,57768
170728,17,728,57072
170729,17,729,57768
170730,17,730,57768
170731,17,731,54288
170732,17,732,60552
170733,17,733,58464
170734,17,734,56376
170735,17,735,57072
170736,17,736,55680
170737,17,737,55680
170738,17,738,59856
170739,17,739,59856
170740,17,740,57072
170741,17,741,57768
170742,17,742,57072
170743,17,743,59856
170744,17,744,57072
170745,17,745,57072
170746,17,746,57072
170747,17,747,54984
170748,17,748,59856
170749,17,749,56376
170750,17,750,60552
170751,17,751,58464
170752,17,752,54984
170753,17,753,55680
170754,17,754,59160
170755,17,755,58464
170756,17,756,56376
170757,17,757,57768
170758,17,758,57768
170759,17,759,54984
170760,17,760,53592
170761,17,761,57072
170762,17,762,59160
170763,17,763,57072
170764,17,764,57768
170765,17,765,59160
170766,17,766,57072
170767,17,767,54984
170768,17,768,54984
170769,17,769,59856
170770,17,770,58464
170771,17,771,57768
170772,17,772,55680
170773,17,773,54984
170774,17,774,57072
170775,17,775,57072
170776,17,776,58464
170777,17,777,57768
170778,17,778,52896
170779,17,779,53592
170780,17,780,55680
170781,17,781,59160
170782,17,782,59856
170783,17,783,60552
170784,17,784,59160
170785,17,785,59160
170786,17,786,55680
170787,17,787,54288
170788,17,788,56376
170789,17,789,58464
170790,17,790,55680
170791,17,791,58464
170792,17,792,57768
170793,17,793,58464
170794,17,794,55680
170795,17,795,57072
170796,17,796,57072
170797,17,797,59160
170798,17,798,61248
170799,17,799,57768
170800,17,800,55680
170801,17,801,56376
170802,17,802,56376
170803,17,803,59160
170804,17,804,57072
170805,17,805,56376
170806,17,806,57072
170807,17,807,56376
170808,17,808,57072
170809,17,809,54288
170810,17,810,61944
170811,17,811,57072
170812,17,812,61944
170813,17,813,54288
170814,17,814,56376
170815,17,815,57768
170816,17,816,56376
170817,17,817,59856
170818,17,818,57072
170819,17,819,56376
170820,17,820,54288
170821,17,821,57072
170822,17,822,57072
170823,17,823,58464
170824,17,824,57768
170825,17,825,57072
170826,17,826,61248
170827,17,827,57072
170828,17,828,61944
170829,17,829,60552
170830,17,830,57072
170831,17,831,59160
170832,17,832,57072
170833,17,833,54984
170834,17,834,61944
170835,17,835,60552
170836,17,836,56376
170837,17,837,55680
170838,17,838,54288
170839,17,839,58464
170840,17,840,53592
170841,17,841,58464
170842,17,842,55680
170843,17,843,57072
170844,17,844,58464
170845,17,845,56376
170846,17,846,54288
170847,17,847,57072
170848,17,848,59856
170849,17,849,61248
170850,17,850,54288
170851,17,851,57072
170852,17,852,56376
170853,17,853,59160
170854,17,854,53592
170855,17,855,57768
170856,17,856,57768
170857,17,857,56376
170858,17,858,55680
170859,17,859,57072
170860,17,860,55680
170861,17,861,54984
170862,17,862,54984
170863,17,863,55680
170864,17,864,58464
170865,17,865,56376
170866,17,866,61248
170867,17,867,52896
170868,17,868,56376
170869,17,869,57768
170870,17,870,59856
170871,17,871,59160
170872,17,872,59160
170873,17,873,58464
170874,17,874,57768
170875,17,875,55680
170876,17,876,54984
170877,17,877,54984
170878,17,878,56376
170879,17,879,59160
170880,17,880,57072
170881,17,881,57768
170882,17,882,57768
170883,17,883,55680
170884,17,884,58464
170885,17,885,58464
170886,17,886,56376
170887,17,887,59856
170888,17,888,58464
170889,17,889,54288
170890,17,890,57072
170891,17,891,54984
170892,17,892,57072
170893,17,893,54288
170894,17,894,57768
170895,17,895,57072
170896,17,896,57768
170897,17,897,54984
170898,17,898,58464
170899,17,899,54984
170900,17,900,57768
170901,17,901,57072
170902,17,902,59856
170903,17,903,53592
170904,17,904,56376
170905,17,905,58464
170906,17,906,58464
170907,17,907,57072
170908,17,908,54984
170909,17,909,59856
170910,17,910,54288
170911,17,911,55680
170912,17,912,58464
170913,17,913,56376
170914,17,914,56376
170915,17,915,58464
170916,17,916,56376
170917,17,917,58464
170918,17,918,57768
170919,17,919,61248
170920,17,920,54984
170921,17,921,57072
170922,17,922,56376
170923,17,923,53592
170924,17,924,58464
170925,17,925,56376
170926,17,926,61248
170927,17,927,55680
170928,17,928,56376
170929,17,929,59160
170930,17,930,55680
170931,17,931,56376
170932,17,932,57768
170933,17,933,53592
170934,17,934,58464
170935,17,935,56376
170936,17,936,57768
170937,17,937,57072
170938,17,938,54984
170939,17,939,58464
170940,17,940,56376
170941,17,941,57768
170942,17,942,56376
170943,17,943,57768
170944,17,944,54984
170945,17,945,55680
170946,17,946,61944
170947,17,947,56376
170948,17,948,59160
170949,17,949,58464
170950,17,950,59160
170951,17,951,56376
170952,17,952,55680
170953,17,953,55680
170954,17,954,56376
170955,17,955,54984
170956,17,956,54984
170957,17,957,54984
170958,17,958,55680
170959,17,959,54984
170960,17,960,54984
170961,17,961,56376
170962,17,962,57072
170963,17,963,58464
170964,17,964,57072
170965,17,965,57072
170966,17,966,55680
170967,17,967,54984
170968,17,968,57072
170969,17,969,57072
170970,17,970,57768
170971,17,971,53592
170972,17,972,61248
170973,17,973,60552
170974,17,974,55680
170975,17,975,54288
170976,17,976,57768
170977,17,977,60552
170978,17,978,57072
170979,17,979,54984
170980,17,980,57072
170981,17,981,56376
170982,17,982,57768
170983,17,983,59160
170984,17,984,55680
170985,17,985,57072
170986,17,986,57072
170987,17,987,56376
170988,17,988,57072
170989,17,989,55680
170990,17,990,59856
170991,17,991,55680
170992,17,992,56376
170993,17,993,60552
170994,17,994,59160
170995,17,995,57072
170996,17,996,56376
170997,17,997,55680
170998,17,998,52896
170999,17,999,57072
171000,17,1000,60552
171001,17,1001,55680
171002,17,1002,59160
171003,17,1003,53592
171004,17,1004,55680
171005,17,1005,54984
171006,17,1006,59856
171007,17,1007,57072
171008,17,1008,58464
171009,17,1009,58464
171010,17,1010,57072
171011,17,1011,56376
171012,17,1012,54984
171013,17,1013,57768
171014,17,1014,58464
171015,17,1015,54288
171016,17,1016,54984
171017,17,1017,57072
171018,17,1018,59856
171019,17,1019,56376
171020,17,1020,56376
171021,17,1021,56376
171022,17,1022,57072
171023,17,1023,57072
171024,17,1024,56376
171025,17,1025,54984
171026,17,1026,56376
171027,17,1027,56376
171028,17,1028,58464
171029,17,1029,54984
171030,17,1030,54984
171031,17,1031,55680
171032,17,1032,54288
171033,17,1033,57072
171034,17,1034,59856
171035,17,1035,61944
171036,17,1036,54984
171037,17,1037,57072
171038,17,1038,59856
171039,17,1039,54288
171040,17,1040,60552
171041,17,1041,55680
171042,17,1042,54288
171043,17,1043,55680
171044,17,1044,57072
171045,17,1045,55680
171046,17,1046,57072
171047,17,1047,56376
171048,17,1048,53592
171049,17,1049,61248
171050,17,1050,57768
171051,17,1051,57072
171052,17,1052,53592
171053,17,1053,56376
171054,17,1054,55680
171055,17,1055,60552
171056,17,1056,58464
171057,17,1057,54288
171058,17,1058,55680
171059,17,1059,51504
171060,17,1060,58464
171061,17,1061,53592
171062,17,1062,59160
171063,17,1063,56376
171064,17,1064,60552
171065,17,1065,59160
171066,17,1066,59160
171067,17,1067,55680
171068,17,1068,57768
171069,17,1069,54984
171070,17,1070,57768
171071,17,1071,55680
171072,17,1072,60552
171073,17,1073,58464
171074,17,1074,57072
171075,17,1075,52896
171076,17,1076,53592
171077,17,1077,58464
171078,17,1078,58464
171079,17,1079,61596
171080,17,1080,57768
171081,17,1081,57768
171082,17,1082,57072
171083,17,1083,56376
171084,17,1084,57768
171085,17,1085,56376
171086,17,1086,54984
171087,17,1087,56376
171088,17,1088,58464
171089,17,1089,54984
171090,17,1090,56376
171091,17,1091,59856
171092,17,1092,58464
171093,17,1093,59160
171094,17,1094,52896
171095,17,1095,61248
171096,17,1096,56376
171097,17,1097,55680
171098,17,1098,57768
171099,17,1099,55680
171100,17,1100,55680
171101,17,1101,54288
171102,17,1102,57072
171103,17,1103,55680
171104,17,1104,56376
171105,17,1105,59160
171106,17,1106,59160
171107,17,1107,57768
171108,17,1108,58464
171109,17,1109,54984
171110,17,1110,55680
171111,17,1111,59160
171112,17,1112,54288
171113,17,1113,60552
171114,17,1114,56376
171115,17,1115,54984
171116,17,1116,58464
171117,17,1117,56376
171118,17,1118,53592
171119,17,1119,56376
171120,17,1120,54984
171121,17,1121,56376
171122,17,1122,57768
171123,17,1123,61248
171124,17,1124,61248
171125,17,1125,57768
171126,17,1126,61944
171127,17,1127,55680
171128,17,1128,54984
171129,17,1129,54984
171130,17,1130,58464
171131,17,1131,51504
171132,17,1132,57768
171133,17,1133,57768
171134,17,1134,54984
171135,17,1135,53592
171136,17,1136,57072
171137,17,1137,57768
171138,17,1138,59160
171139,17,1139,56376
171140,17,1140,55680
171141,17,1141,59160
171142,17,1142,57072
171143,17,1143,57072
171144,17,1144,57072
171145,17,1145,53592
171146,17,1146,59160
171147,17,1147,54984
171148,17,1148,55680
171149,17,1149,61944
171150,17,1150,55680
171151,17,1151,54984
171152,17,1152,54984
171153,17,1153,59160
171154,17,1154,56376
171155,17,1155,59856
171156,17,1156,54288
171157,17,1157,57072
171158,17,1158,57072
171159,17,1159,57768
171160,17,1160,55680
171161,17,1161,60552
171162,17,1162,55680
171163,17,1163,59856
171164,17,1164,55680
171165,17,1165,56376
171166,17,1166,57072
171167,17,1167,56376
171168,17,1168,59856
171169,17,1169,57768
171170,17,1170,54984
171171,17,1171,56376
171172,17,1172,54984
171173,17,1173,59160
171174,17,1174,57768
171175,17,1175,57768
171176,17,1176,53592
171177,17,1177,56376
171178,17,1178,53592
171179,17,1179,56376
171180,17,1180,56376
171181,17,1181,58464
171182,17,1182,57072
171183,17,1183,61596
171184,17,1184,59160
171185,17,1185,57072
171186,17,1186,54984
171187,17,1187,58464
171188,17,1188,61248
171189,17,1189,55680
171190,17,1190,54984
171191,17,1191,57768
171192,17,1192,57768
171193,17,1193,53592
171194,17,1194,56376
171195,17,1195,58464
171196,17,1196,52896
171197,17,1197,57072
171198,17,1198,56376
171199,17,1199,57768
171200,17,1200,54288
171201,17,1201,57072
171202,17,1202,57072
171203,17,1203,56376
171204,17,1204,57768
171205,17,1205,59160
171206,17,1206,55680
171207,17,1207,56376
171208,17,1208,56376
171209,17,1209,57768
171210,17,1210,56376
171211,17,1211,57768
171212,17,1212,54288
171213,17,1213,52896
171214,17,1214,55680
171215,17,1215,59160
171216,17,1216,52896
171217,17,1217,58464
171218,17,1218,58464
171219,17,1219,57072
171220,17,1220,54984
171221,17,1221,55680
171222,17,1222,54984
171223,17,1223,57072
171224,17,1224,55680
171225,17,1225,56376
171226,17,1226,56376
171227,17,1227,55680
171228,17,1228,55680
171229,17,1229,57072
171230,17,1230,54984
171231,17,1231,58464
171232,17,1232,53592
171233,17,1233,57072
171234,17,1234,55680
171235,17,1235,58464
171236,17,1236,54984
171237,17,1237,54288
171238,17,1238,53592
171239,17,1239,61596
171240,17,1240,60552
171241,17,1241,54984
171242,17,1242,59160
171243,17,1243,61248
171244,17,1244,59856
171245,17,1245,57072
171246,17,1246,59160
171247,17,1247,57768
171248,17,1248,59160
171249,17,1249,57768
171250,17,1250,56376
171251,17,1251,60552
171252,17,1252,58464
171253,17,1253,58464
171254,17,1254,56376
171255,17,1255,57072
171256,17,1256,58464
171257,17,1257,54984
171258,17,1258,57768
171259,17,1259,59160
171260,17,1260,56376
171261,17,1261,57768
171262,17,1262,57768
171263,17,1263,54984
171264,17,1264,54984
171265,17,1265,57768
171266,17,1266,56376
171267,17,1267,54288
171268,17,1268,57072
171269,17,1269,58464
171270,17,1270,57072
171271,17,1271,57072
171272,17,1272,54984
171273,17,1273,54288
171274,17,1274,55680
171275,17,1275,56376
171276,17,1276,56376
171277,17,1277,57768
171278,17,1278,59160
171279,17,1279,61248
171280,17,1280,56376
171281,17,1281,56376
171282,17,1282,57072
171283,17,1283,56376
171284,17,1284,55680
171285,17,1285,61248
171286,17,1286,59160
171287,17,1287,61944
171288,17,1288,55680
171289,17,1289,54288
171290,17,1290,58464
171291,17,1291,57072
171292,17,1292,54984
171293,17,1293,56376
171294,17,1294,55680
171295,17,1295,55680
171296,17,1296,57072
171297,17,1297,56376
171298,17,1298,57768
171299,17,1299,55680
171300,17,1300,53592
171301,17,1301,56376
171302,17,1302,58464
171303,17,1303,54288
171304,17,1304,57072
171305,17,1305,57768
171306,17,1306,56376
171307,17,1307,60552
171308,17,1308,56376
171309,17,1309,57768
171310,17,1310,56376
171311,17,1311,58464
171312,17,1312,57768
171313,17,1313,60552
171314,17,1314,58464
171315,17,1315,57072
171316,17,1316,59856
171317,17,1317,57768
171318,17,1318,56376
171319,17,1319,54288
171320,17,1320,52896
171321,17,1321,59160
171322,17,1322,57768
171323,17,1323,57072
171324,17,1324,55680
171325,17,1325,54288
171326,17,1326,52896
171327,17,1327,54288
171328,17,1328,57072
171329,17,1329,54288
171330,17,1330,55680
171331,17,1331,57072
171332,17,1332,57768
171333,17,1333,52896
171334,17,1334,59856
171335,17,1335,57072
171336,17,1336,56376
171337,17,1337,56376
171338,17,1338,56376
171339,17,1339,52200
171340,17,1340,55680
171341,17,1341,56376
171342,17,1342,59160
171343,17,1343,57768
171344,17,1344,59856
171345,17,1345,55680
171346,17,1346,54288
171347,17,1347,52896
171348,17,1348,52200
171349,17,1349,54984
171350,17,1350,57768
171351,17,1351,55680
171352,17,1352,54984
171353,17,1353,57768
171354,17,1354,52200
171355,17,1355,56376
171356,17,1356,55680
171357,17,1357,58464
171358,17,1358,56376
171359,17,1359,59160
171360,17,1360,56376
171361,17,1361,57768
171362,17,1362,56376
171363,17,1363,57072
171364,17,1364,56376
171365,17,1365,58464
171366,17,1366,57072
171367,17,1367,55680
171368,17,1368,55680
171369,17,1369,61248
171370,17,1370,55680
171371,17,1371,57072
171372,17,1372,56376
171373,17,1373,57072
171374,17,1374,59856
171375,17,1375,58464
171376,17,1376,54288
171377,17,1377,59160
171378,17,1378,56376
171379,17,1379,55680
171380,17,1380,57768
171381,17,1381,56376
171382,17,1382,58464
171383,17,1383,56376
171384,17,1384,53592
171385,17,1385,56376
171386,17,1386,54984
171387,17,1387,54288
171388,17,1388,55680
171389,17,1389,54288
171390,17,1390,54288
171391,17,1391,61944
171392,17,1392,54984
171393,17,1393,54984
171394,17,1394,53592
171395,17,1395,61944
171396,17,1396,54984
171397,17,1397,57768
171398,17,1398,55680
171399,17,1399,57072
171400,17,1400,55680
171401,17,1401,55680
171402,17,1402,58464
171403,17,1403,55680
171404,17,1404,57768
171405,17,1405,56376
171406,17,1406,57768
171407,17,1407,57768
171408,17,1408,57768
171409,17,1409,56376
171410,17,1410,57768
171411,17,1411,57768
171412,17,1412,57072
171413,17,1413,54288
171414,17,1414,54984
171415,17,1415,57072
171416,17,1416,57768
171417,17,1417,59160
171418,17,1418,58464
171419,17,1419,55680
171420,17,1420,56376
171421,17,1421,59160
171422,17,1422,58464
171423,17,1423,53592
171424,17,1424,57768
171425,17,1425,58464
171426,17,1426,57072
171427,17,1427,61596
171428,17,1428,56376
171429,17,1429,56376
171430,17,1430,54984
171431,17,1431,56376
171432,17,1432,61248
171433,17,1433,59160
171434,17,1434,59160
171435,17,1435,54984
171436,17,1436,55680
171437,17,1437,59856
171438,17,1438,53592
171439,17,1439,54984
171440,17,1440,55680
171441,17,1441,57072
171442,17,1442,56376
171443,17,1443,57072
171444,17,1444,56376
171445,17,1445,57072
171446,17,1446,59160
171447,17,1447,61248
171448,17,1448,58464
171449,17,1449,55680
171450,17,1450,57072
171451,17,1451,55680
171452,17,1452,53592
171453,17,1453,58464
171454,17,1454,55680
171455,17,1455,57072
171456,17,1456,59856
171457,17,1457,56376
171458,17,1458,54288
171459,17,1459,55680
171460,17,1460,57768
171461,17,1461,56376
171462,17,1462,54288
171463,17,1463,59856
171464,17,1464,56376
171465,17,1465,57072
171466,17,1466,56376
171467,17,1467,58464
171468,17,1468,57072
171469,17,1469,59856
171470,17,1470,61944
171471,17,1471,57768
171472,17,1472,54288
171473,17,1473,60552
171474,17,1474,59856
171475,17,1475,53592
171476,17,1476,53592
171477,17,1477,56376
171478,17,1478,54984
171479,17,1479,57072
171480,17,1480,56376
171481,17,1481,56376
171482,17,1482,56376
171483,17,1483,55680
171484,17,1484,57072
171485,17,1485,57768
171486,17,1486,56376
171487,17,1487,59160
171488,17,1488,55680
171489,17,1489,57768
171490,17,1490,54984
171491,17,1491,54984
171492,17,1492,56376
171493,17,1493,56376
171494,17,1494,58464
171495,17,1495,56376
171496,17,1496,57072
171497,17,1497,55680
171498,17,1498,58464
171499,17,1499,59856
171500,17,1500,54984
171501,17,1501,59856
171502,17,1502,59160
171503,17,1503,56376
171504,17,1504,57072
171505,17,1505,57072
171506,17,1506,55680
171507,17,1507,61248
171508,17,1508,53592
171509,17,1509,52200
171510,17,1510,60552
171511,17,1511,59856
171512,17,1512,57768
171513,17,1513,59856
171514,17,1514,59856
171515,17,1515,57768
171516,17,1516,56376
171517,17,1517,54984
171518,17,1518,55680
171519,17,1519,55680
171520,17,1520,57768
171521,17,1521,60552
171522,17,1522,58464
171523,17,1523,56376
171524,17,1524,52896
171525,17,1525,55680
171526,17,1526,58464
171527,17,1527,55680
171528,17,1528,53592
171529,17,1529,58464
171530,17,1530,57072
171531,17,1531,57072
171532,17,1532,54288
171533,17,1533,57072
171534,17,1534,60552
171535,17,1535,57768
171536,17,1536,54288
171537,17,1537,54984
171538,17,1538,55680
171539,17,1539,58464
171540,17,1540,55680
171541,17,1541,54984
171542,17,1542,56376
171543,17,1543,57768
171544,17,1544,59160
171545,17,1545,55680
171546,17,1546,57768
171547,17,1547,57768
171548,17,1548,58464
171549,17,1549,56376
171550,17,1550,56376
171551,17,1551,61944
171552,17,1552,61248
171553,17,1553,55680
171554,17,1554,56376
171555,17,1555,57768
171556,17,1556,55680
171557,17,1557,55680
171558,17,1558,54288
171559,17,1559,54984
171560,17,1560,57072
171561,17,1561,57072
171562,17,1562,59856
171563,17,1563,53592
171564,17,1564,56376
171565,17,1565,60552
171566,17,1566,55680
171567,17,1567,58464
171568,17,1568,55680
171569,17,1569,57768
171570,17,1570,57072
171571,17,1571,56376
171572,17,1572,56376
171573,17,1573,56376
171574,17,1574,55680
171575,17,1575,56376
171576,17,1576,61944
171577,17,1577,57072
171578,17,1578,55680
171579,17,1579,54984
171580,17,1580,58464
171581,17,1581,60552
171582,17,1582,56376
171583,17,1583,56376
171584,17,1584,56376
171585,17,1585,58464
171586,17,1586,60552
171587,17,1587,52896
171588,17,1588,54984
171589,17,1589,58464
171590,17,1590,54984
171591,17,1591,59160
171592,17,1592,60552
171593,17,1593,54288
171594,17,1594,52896
171595,17,1595,56376
171596,17,1596,54984
171597,17,1597,53592
171598,17,1598,59856
171599,17,1599,57768
171600,17,1600,57072
171601,17,1601,57768
171602,17,1602,57072
171603,17,1603,54984
171604,17,1604,59160
171605,17,1605,56376
171606,17,1606,56376
171607,17,1607,54984
171608,17,1608,54288
171609,17,1609,59160
171610,17,1610,59856
171611,17,1611,57768
171612,17,1612,55680
171613,17,1613,59856
171614,17,1614,58464
171615,17,1615,61248
171616,17,1616,57072
171617,17,1617,55680
171618,17,1618,54288
171619,17,1619,58464
171620,17,1620,57768
171621,17,1621,56376
171622,17,1622,61248
171623,17,1623,53592
171624,17,1624,54984
171625,17,1625,58464
171626,17,1626,56376
171627,17,1627,52896
171628,17,1628,57768
171629,17,1629,55680
171630,17,1630,56376
171631,17,1631,55680
171632,17,1632,56376
171633,17,1633,56376
171634,17,1634,56376
171635,17,1635,57072
171636,17,1636,52200
171637,17,1637,59160
171638,17,1638,57072
171639,17,1639,57768
171640,17,1640,56376
171641,17,1641,53592
171642,17,1642,52896
171643,17,1643,55680
171644,17,1644,57768
171645,17,1645,52200
171646,17,1646,55680
171647,17,1647,59160
171648,17,1648,52896
171649,17,1649,55680
171650,17,1650,58464
171651,17,1651,54984
171652,17,1652,53592
171653,17,1653,56376
171654,17,1654,58464
171655,17,1655,59160
171656,17,1656,57072
171657,17,1657,54984
171658,17,1658,55680
171659,17,1659,56376
171660,17,1660,58464
171661,17,1661,54288
171662,17,1662,61248
171663,17,1663,57768
171664,17,1664,59856
171665,17,1665,61944
171666,17,1666,57768
171667,17,1667,57072
171668,17,1668,58464
171669,17,1669,58464
171670,17,1670,58464
171671,17,1671,56376
171672,17,1672,60552
171673,17,1673,53592
171674,17,1674,51504
171675,17,1675,59160
171676,17,1676,54984
171677,17,1677,56376
171678,17,1678,54288
171679,17,1679,61944
171680,17,1680,54984
171681,17,1681,58464
171682,17,1682,57768
171683,17,1683,56376
171684,17,1684,58464
171685,17,1685,59856
171686,17,1686,54288
171687,17,1687,57768
171688,17,1688,60552
171689,17,1689,58464
171690,17,1690,55680
171691,17,1691,59160
171692,17,1692,60552
171693,17,1693,56376
171694,17,1694,58464
171695,17,1695,61944
171696,17,1696,54984
171697,17,1697,54288
171698,17,1698,58464
171699,17,1699,60552
171700,17,1700,54984
171701,17,1701,54984
171702,17,1702,58464
171703,17,1703,59160
171704,17,1704,56376
171705,17,1705,55680
171706,17,1706,55680
171707,17,1707,60552
171708,17,1708,56376
171709,17,1709,59160
171710,17,1710,57768
171711,17,1711,56376
171712,17,1712,57768
171713,17,1713,57768
171714,17,1714,53592
171715,17,1715,58464
171716,17,1716,59160
171717,17,1717,54984
171718,17,1718,56376
171719,17,1719,52896
171720,17,1720,56376
171721,17,1721,54984
171722,17,1722,58464
171723,17,1723,55680
171724,17,1724,56376
171725,17,1725,55680
171726,17,1726,55680
171727,17,1727,56376
171728,17,1728,57768
171729,17,1729,56376
171730,17,1730,54984
171731,17,1731,58464
171732,17,1732,56376
171733,17,1733,58464
171734,17,1734,58464
171735,17,1735,57768
171736,17,1736,57768
171737,17,1737,52896
171738,17,1738,52896
171739,17,1739,55680
171740,17,1740,61248
171741,17,1741,57768
171742,17,1742,52896
171743,17,1743,55680
171744,17,1744,57768
171745,17,1745,57768
171746,17,1746,58464
171747,17,1747,52200
171748,17,1748,57072
171749,17,1749,57768
171750,17,1750,53592
171751,17,1751,57768
171752,17,1752,57768
171753,17,1753,61944
171754,17,1754,55680
171755,17,1755,58464
171756,17,1756,53592
171757,17,1757,55680
171758,17,1758,57768
171759,17,1759,54984
171760,17,1760,61248
171761,17,1761,55680
171762,17,1762,55680
171763,17,1763,55680
171764,17,1764,58464
171765,17,1765,54984
171766,17,1766,57072
171767,17,1767,55680
171768,17,1768,54288
171769,17,1769,56376
171770,17,1770,57768
171771,17,1771,55680
171772,17,1772,56376
171773,17,1773,57768
171774,17,1774,54288
171775,17,1775,56376
171776,17,1776,59160
171777,17,1777,61248
171778,17,1778,59856
171779,17,1779,55680
171780,17,1780,56376
171781,17,1781,55680
171782,17,1782,59856
171783,17,1783,51504
171784,17,1784,59160
171785,17,1785,57072
171786,17,1786,58464
171787,17,1787,57768
171788,17,1788,55680
171789,17,1789,54288
171790,17,1790,59856
171791,17,1791,60552
171792,17,1792,57768
171793,17,1793,54288
171794,17,1794,54984
171795,17,1795,57768
171796,17,1796,55680
171797,17,1797,53592
171798,17,1798,57072
171799,17,1799,57768
171800,17,1800,54984
171801,17,1801,57768
